Smiles,GGI8,SpMax4_Bhv,SpMax3_Bhm,SHssNH,nHssNH,nHBint6,C3SP3,minaaN,BCUTw-1h,ZMIC2,SpMax1_Bhm,SpMax2_Bhm,piPC3,GGI6,VCH-7,ATSC4i,AATS0m,GGI7,SdssC,AATS8v,SpMin8_Bhv,SpMax8_Bhv,ATS7s,VCH-6,GGI4,nF9Ring,MAXDP,GATS7e,GATS6m,GATS2v,minaaCH,maxHBa,nBase,R_TpiPCTPC,hmax,VC-5,ATSC6m,minHBint6,maxHBint4,MDEC-33,SaasC,VC-3,MDEC-13,BCUTp-1h,VPC-5,ATS0m,AATS7p,MDEO-11,ATSC1m,minwHBa,pIC50
C1=CC(=CC=C1C(=O)C(C2=C(C=C(C=C2)F)Cl)N(C3=CC=C(C=C3)Cl)C(=O)CCCC(=O)O)Cl,0.84882842,3.494960458,3.932881589,0.0,0.0,2.0,0.0,0.0,34.97106074,49.20254314,4.021969263,3.93935968,4.86753445,1.114285714,0.139564105,2.757621508,169.3777947,0.916666667,2.764530062,186.3103501,1.025962219,2.76691452,617.8518519,0.079611817,2.697777778,0.0,6.919795103,0.761306522,0.661273895,0.962301092,0.0,13.96283722,0.0,4.173449612,1.042915604,0.162294289,423.7131591,0.932806698,0.0,13.32410371,0.0,1.16294869,0.0,13.3495325,2.694228902,8977.023118,1.583996205,1.081483747,-17.52343546,-0.973671256,5.007446482
O=C1Nc2cc(Cl)ccc2[C@@]1(Cc1cccc(Cl)c1)Nc1c(F)cccc1F,0.438649534,3.340698301,3.857112691,0.752586136,2.0,4.0,1.0,0.0,34.96985506,44.03178378,4.049842089,3.957235757,4.92906364,0.971655329,0.266138448,17.00824573,164.9384568,0.551232993,-0.304342054,191.7371535,0.973307212,2.708507415,435.1069959,0.162454538,1.963888889,1.0,6.422838981,1.17024167,0.672494344,0.917518888,1.188371861,14.42283898,0.0,5.29357699,0.831822702,0.166025953,720.1089255,0.222739885,0.267076838,9.828629474,3.011069391,1.190458195,0.0,13.26363152,3.139437349,6927.415184,1.546818507,0.0,-15.37814352,-0.722752341,8.920818754
C1=CC=C(C=C1)CNC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4)N,0.312688964,3.572991087,3.755177935,0.34238307,1.0,0.0,0.0,0.0,34.96885421,49.58933102,4.137012846,3.908778862,4.912654886,0.632653061,0.330955059,-7.603057965,133.636465,0.613768424,8.56352351,181.9493694,1.028724763,2.676594515,374.8042981,0.250941813,2.034444444,0.0,6.215608429,1.461635624,1.08140971,0.904582444,0.0,13.21560843,0.0,5.810756972,0.691939353,0.18271458,-1345.187795,0.0,5.324282914,12.51661104,0.0,0.979400874,0.0,13.58001705,3.104549525,6414.550319,1.504559256,0.0,58.48561401,-0.068147361,5.07007044
CC1=CC(=NC=C1)NC(C2=CC(=C(C=C2)OC)O)C3=C(C4=C(C=CC=N4)C=C3)O,0.422524565,3.372629024,3.742588405,0.308420139,1.0,1.0,0.0,0.0,15.99871637,29.86358585,3.941324977,3.801099919,4.927253685,0.793469388,0.132614013,-25.82355515,93.91808554,0.680555556,4.946624749,186.2597504,1.075121076,2.754064953,432.2777778,0.087922743,1.982222222,0.0,4.9738048,0.95467822,0.841979269,0.856994314,0.0,10.9738048,0.0,6.120218579,0.940102041,0.10987191,562.723663,1.591038968,3.3845424,13.22441154,0.0,0.801555571,3.494479561,12.11894651,2.122627692,4695.904277,1.439385839,0.142857143,29.80040655,0.020745727,5.37675071
O=C1CO[C@@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N1CC1CC1,0.247409612,3.418459519,3.756059466,0.0,0.0,0.0,1.0,0.0,34.96985473,39.16173223,4.00436431,3.950255192,4.579852378,0.727346939,0.274626708,7.436419987,139.2301065,0.494862528,0.132834625,157.7489732,0.99838591,2.645815032,309.8395062,0.175420304,1.638888889,0.0,5.669111006,0.92366286,0.815337506,0.965077528,2.118753202,12.66911101,0.0,3.810154525,0.814966774,0.115444803,-478.8061464,0.0,0.0,8.442719659,5.187123462,1.072952504,0.0,12.26116453,2.435986404,6126.124687,1.335892012,0.0,63.50404669,0.132834625,5.744727495
Oc1c(C(Nc2ccc(F)cn2)c2c(F)c(F)cc(F)c2F)ccc2cccnc12,0.557823129,3.366204517,3.790065204,0.475473002,1.0,2.0,0.0,3.749504756,19.00242298,45.65988246,4.029896574,3.91116063,5.132852927,1.079183673,0.122455739,17.10985641,135.4998114,0.876736111,0.0,202.5264454,0.963356049,2.698122677,708.8888889,0.081908678,2.564444444,0.0,6.591353511,1.138923195,0.840980582,0.956015029,0.086482657,14.59135351,0.0,9.135430379,1.210436508,0.136540218,374.9673502,5.781418858,6.937794653,20.0977867,-8.796008928,0.753951497,0.0,11.84174358,2.088547498,5690.992078,1.383092431,0.0,-28.09888492,-1.64441715,5.096910013
CNC(=O)C(=Cc1cc(-c2ccccc2)n(-c2ccc(Cl)cc2)c1-c1ccccc1)C(=O)NC,0.623834719,3.640880394,3.791448586,0.928808512,2.0,2.0,0.0,0.0,34.96885415,53.62805994,4.186717507,3.922241578,5.35481584,1.05814059,0.193370299,41.46513485,110.7070271,1.035643424,-0.822209799,181.189017,1.234816772,2.84507917,547.0864198,0.158973999,2.359444444,0.0,5.591199014,0.595777152,0.8279662,0.863353659,1.974419432,12.59119901,0.0,19.6752285,0.60752149,0.136993912,-657.8338415,1.021681043,5.847406413,13.35600573,7.038456535,0.864101813,3.643509214,12.9821398,2.566284949,6421.007573,1.534055953,0.25,48.69867782,-0.436528783,5.119186408
C1CC1CN2[C@@H]([C@H](C[C@@H](C2=O)CC3=NNN=N3)C4=CC(=CC=C4)Cl)C5=CC=C(C=C5)Cl,0.421020723,3.589538764,3.794233146,0.687679926,1.0,2.0,3.0,0.0,34.97015729,39.62116622,3.989858901,3.929191464,4.753590191,1.074285714,0.318202455,23.02698381,131.3295834,0.715313209,6.322245396,159.6778827,1.161970927,2.744173,475.5709877,0.200144149,2.065,0.0,6.765404468,0.880706448,0.834070901,1.017249079,0.0,13.76540447,0.0,2.93837124,0.731896753,0.164702425,-329.1692483,1.51078333,0.0,12.70469421,0.0,1.325965403,0.0,12.96975595,3.459112096,7091.797501,1.367879471,0.0,90.41141588,0.24839018,6.721246399
CCOC1=C(C=C2C(N(C(=O)CC2=C1)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl)OCC,0.426303855,3.32632948,3.858238421,0.0,0.0,0.0,0.0,0.0,34.96985527,43.25519012,4.006896984,3.929732977,4.882801923,1.231836735,0.19371509,-15.01443885,131.6199546,0.854166667,8.40725472,162.4618495,1.02598062,2.770071208,431.3168724,0.099210662,2.604444444,0.0,6.47453511,0.787150505,0.8580032,0.843209919,0.0,13.47453511,0.0,4.60660066,0.901892147,0.144347958,-573.1934225,0.0,0.0,13.38151621,0.0,1.045620821,3.107510359,12.98053271,2.955301921,7107.477549,1.403212351,0.0,80.62132542,0.107365424,5.853871964
CN1C2=C([C@@H](N3C1=NC=N3)C4=CC=C(C=C4)Br)[C@H](OC5=C2C(=CC=C5)OC)C6=CC=C(C=C6)Br,0.584553729,3.55489765,4.004667144,0.0,0.0,0.0,0.0,0.0,78.91943416,52.65082038,6.879516345,6.879516115,5.141663557,1.520770975,0.300188847,8.45715263,330.3186492,0.826459751,10.85975014,176.5501123,1.212851989,2.87258261,505.4104938,0.13523109,3.355,1.0,3.289800173,0.82250634,0.519934641,0.68064456,0.0,6.789800173,0.0,5.060179758,0.996217653,0.215167073,-688.1599884,0.0,0.0,20.31768782,0.0,1.504424996,5.233250358,13.60470153,4.123808361,17837.20706,1.558348949,0.0,37.22683599,0.791692177,6.017728767
Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccnc2c(C#N)cnn12,0.278195074,3.57665277,3.753707104,0.0,0.0,0.0,0.0,4.36295897,14.01479923,42.15496258,4.201707159,3.993114691,5.435358219,0.644988662,0.22818651,16.20428546,96.96939646,0.429740646,0.0,164.3271027,1.064311011,2.751764808,388.3611111,0.200719155,1.940555556,1.0,3.376436178,0.95852747,1.114522463,0.874809037,1.563609694,3.585482489,0.0,24.28574432,0.708680556,0.160351951,-748.3026935,0.0,0.0,13.8719746,7.833672753,0.715885173,2.909635728,12.67495023,2.624668216,4460.592237,1.379831082,0.0,87.39266211,0.462576602,6.040958608
C1CN(CCN1)C(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,0.282438901,3.451726754,3.883294868,0.280691791,1.0,0.0,0.0,0.0,34.96985557,45.832618,4.144547588,3.926068948,4.828313737,0.751020408,0.36355356,2.319158995,158.184181,0.628507653,9.540051774,163.7329047,1.026312108,2.712824727,364.9863969,0.270471261,2.220555556,0.0,6.467254677,1.018647156,0.967187938,0.799217105,0.0,13.46725468,1.0,5.456029012,0.587985292,0.204189481,-1400.439042,0.0,5.167264913,12.45338106,0.0,1.156947889,0.0,13.76878472,3.43871135,7434.656505,1.474736216,0.0,47.87996452,0.124030208,5.567030709
C1=CC2=C(C(=C1)OCCO)C(=O)C3=C(C2=O)C=C(C=C3OCCO)NC(=O)CCl,0.340388007,3.215591724,3.674470602,0.468558938,1.0,1.0,0.0,0.0,34.96938073,38.80361569,4.017536482,3.793766868,4.836281907,1.013061224,0.120057316,-5.331964595,130.8137474,0.675347222,0.050284719,172.7535881,1.012162764,2.671920218,562.8899177,0.060514595,2.524444444,0.0,6.293132086,1.095212894,0.97255801,0.90535123,0.0,13.29313209,0.0,5.43679031,0.814414461,0.120525475,-604.4243268,6.228615848,2.586117587,17.37188286,0.0,0.644752887,0.0,11.01915569,2.145254375,6148.246128,1.270628142,1.232848981,-29.36072174,-0.460025993,6.050609993
C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)c1cccc(NC(=N)N)c1)c1ccccc1,0.390274628,3.319856879,3.669686306,1.827494984,4.0,4.0,0.0,0.0,15.99895761,34.68416186,3.853895307,3.810782227,4.644390899,0.753469388,0.046296296,-31.31807477,95.88550212,0.534722222,-3.515037795,163.3180672,1.206317985,2.885887747,565.7222222,0.059852793,1.813333333,0.0,5.572123346,1.221685838,0.974687954,1.129497647,1.4447282,12.57212335,3.0,3.241770833,0.984037921,0.085956201,197.9407018,0.913128015,5.127202252,9.150635518,1.45454049,0.828135243,1.942645009,9.972042247,1.567334748,5657.244625,1.142516151,1.792756262,-67.2941216,-1.262374058,6.568636236
C1=CC=C(C=C1)C(CC(=O)N[C@@H](CC2=CC=C(C=C2)Cl)C(=O)O)C3=CC=CC=C3,0.358024691,3.461704087,3.652700772,0.365006771,1.0,0.0,1.0,0.0,34.96885393,52.76509183,3.945785734,3.853828009,4.644390899,0.629387755,0.088175931,-13.46358856,111.8724483,0.586805556,2.953094084,179.2711429,1.028724763,2.681043945,410.9526749,0.091927808,1.524444444,0.0,5.791390988,1.404278908,0.987234754,1.083860963,0.0,12.79139099,0.0,3.76899696,0.884965986,0.086675282,-639.0771175,0.0,0.0,7.393958954,0.0,0.828281013,0.0,11.60522633,1.878749082,5705.494864,1.288501648,0.814325285,-1.607989125,-1.022278807,7.185086819
CC(=O)NC1=C(C(=C(S1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl)C(=O)N4CCCCC4,0.475686571,3.515852131,3.88762371,0.341156315,1.0,0.0,0.0,0.0,34.96985584,44.81554385,4.150138672,3.926070287,4.875197323,0.995918367,0.385386475,21.32964128,149.6277172,0.862882653,9.219921595,176.0737746,1.153254205,2.759828772,489.7549154,0.287705606,2.425555556,0.0,6.805221419,1.193284256,0.919087131,0.850024929,0.0,13.80522142,0.0,5.377574371,0.649832294,0.198268584,-1244.56757,0.0,4.709738465,14.31423313,0.0,1.235326375,2.167265522,14.02730942,3.732985737,7930.269012,1.588923771,0.166666667,92.77830242,-0.07963913,5.221125528
CN1C2=C(C(N3C1=NC=N3)C4=CC=C(C=C4)Br)C(OC5=CC=CC=C52)C6=CC=C(C=C6)F,0.528612371,3.548831675,3.773112457,0.0,0.0,0.0,0.0,0.0,78.91833757,43.28394133,6.87951623,3.997047362,5.087596335,1.204943311,0.250831998,19.00498688,228.2246583,0.632865646,7.939634798,172.6451362,1.034063203,2.698721689,460.941358,0.138952607,3.083888889,1.0,5.744978612,0.740152125,0.571222634,0.785575889,0.0,13.74497861,0.0,4.93768801,1.01139255,0.204876642,-225.7030983,0.0,0.0,17.26143697,0.0,1.190835458,2.782459332,13.36717104,3.651284782,11411.23291,1.523120485,0.0,64.22005209,-0.263346456,5.18243463
O=C1c2ccccc2C(O)(c2ccc(Cl)cc2)N1Cc1cc[n+]([O-])cc1,0.277927375,3.235791823,3.815330829,0.0,0.0,1.0,0.0,0.0,34.96885381,36.99491771,4.029305016,3.896061305,4.899703733,0.627755102,0.265329214,-8.201467388,129.6956581,0.449688209,-0.223546548,174.6304919,1.007167592,2.645815032,298.7355967,0.184764674,1.899444444,1.0,6.030978957,0.775342518,0.834736831,0.871345425,1.388299713,13.03097896,0.0,5.743473101,0.878077238,0.20590958,40.59476937,0.110784865,1.971835366,4.804168417,3.761824014,0.871008154,0.0,12.54063282,2.783657121,5317.521981,1.445257614,0.472470394,28.94583135,-0.223546548,3.698970004
CN1C(=O)[C@H](Cc2ccc(F)cc2)O[C@@H](c2ccc(Br)cc2)[C@H]1c1ccc(Br)cc1,0.409674981,3.494889228,3.887417289,0.0,0.0,0.0,0.0,0.0,78.91933795,57.04961956,6.879645154,6.879643734,4.865609522,1.048979592,0.226056038,-15.8215693,346.4205998,0.755208333,-0.035636978,184.8682597,1.007167592,2.645815032,419.9151235,0.100901543,2.422222222,0.0,6.226007472,0.704557133,0.572629973,0.847160805,1.427615433,13.28978774,0.0,4.045096983,0.914849123,0.145651522,151.9049609,0.0,0.0,11.18773565,5.627875748,1.435663356,2.593705704,12.08223207,3.059301992,17321.02999,1.48962174,0.0,16.18091558,-0.277913435,5.744727495
COC1=CC=C(C=C1)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)C2=CC(=CC=C2)N=C(N)N,0.464348702,3.322665939,3.672421768,1.411498979,3.0,5.0,0.0,0.0,15.99996624,32.37665585,3.835151341,3.793682543,4.65396035,0.629387755,0.057293574,-32.98640341,98.55354377,0.559027778,-1.482639898,162.7354008,1.277104973,2.90304931,534.0277778,0.055555556,1.844444444,0.0,5.461754708,1.317666899,0.915945785,1.032749657,0.0,12.46175471,3.0,3.122611465,0.997147489,0.037843679,485.5716543,1.049796096,5.292488696,8.084977218,0.0,0.767034224,1.054013156,9.822872569,1.343073305,5913.212626,1.185574703,1.792756262,-55.42512435,-1.272704144,6.142667504
C1=CC=C(C=C1)C2=CC(=C(N2C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4)C=C5C(=O)NC(=S)NC5=O,0.799217372,3.670229946,3.781487675,0.987283586,2.0,2.0,0.0,0.0,31.97207283,56.2862755,4.008028105,3.93727503,5.159055299,1.036099773,0.22243061,32.16755717,124.9985226,0.924461451,4.365101851,201.3659933,1.117317621,2.830373635,548.308642,0.174598999,2.603888889,0.0,5.696747711,0.521734239,0.821365835,0.974467827,0.0,12.69674771,0.0,7.212293682,0.659866193,0.136993912,-582.425596,0.983147312,6.267645303,15.12722548,0.0,0.946063816,0.0,12.93284283,2.73133523,6749.920219,1.593471882,0.809435203,50.11628866,-0.44249195,6.769551079
CN1C2=C(C(N3C1=NC=N3)C4=CC=C(C=C4)Br)C(OC5=C2C=C(C=C5)F)C6=CC=C(C=C6)Br,0.658627803,3.555531014,4.003489141,0.0,0.0,0.0,0.0,0.0,78.91943414,52.29549895,6.879516345,6.879516115,5.117993812,1.345351474,0.300599808,8.393527153,355.8973213,0.829010771,8.923961023,187.1416191,1.029000939,2.730004586,517.5771605,0.13523109,3.275,1.0,6.428464427,1.066483128,0.512671106,0.73099483,0.0,14.42846443,0.0,5.152466368,0.99905212,0.204876642,291.5766016,0.0,0.0,19.39677839,0.0,1.518162294,2.976575304,13.46160794,3.95174169,17794.86607,1.592076358,0.0,16.38585012,-0.285179324,5.761953897
Cc1cccc(NC(c2ccc3ccc(C)nc3c2O)c2c(Cl)cccc2Cl)n1,0.43537415,3.41307431,3.788408236,0.24235186,1.0,2.0,0.0,4.604968558,34.96985508,41.02317689,4.103457421,3.990674165,5.087596335,0.795918367,0.18211752,-17.92155174,139.4862739,0.741319444,0.0,200.6046152,1.066999468,2.789529978,348.4465021,0.085040069,2.213333333,0.0,5.223864796,1.160441869,0.91920983,0.832162259,1.970762269,11.2238648,0.0,9.444659727,0.869237843,0.183134447,852.7103712,0.198453542,2.720124507,16.81930555,7.756412773,1.07288308,4.193000498,13.00872844,3.088074517,6695.341147,1.601883547,0.0,2.283754074,0.243764242,4.795880017
CC1=CC(=C(N1C2=CC=C(C=C2)Cl)C)/C=C/3\C(=O)NC(=S)N(C3=O)C4=CC=CC=C4,0.40188807,3.523854241,3.803976018,0.447222437,1.0,1.0,0.0,0.0,34.96885427,44.56456353,4.023173465,3.964706637,4.919980926,1.076870748,0.240932988,-1.172742553,140.0298788,0.570330215,6.356747551,205.9954703,1.028724763,2.76801757,343.4218107,0.17314927,2.263888889,0.0,6.263502141,1.496538976,0.807941006,0.826437017,0.0,13.26350214,0.0,5.262430939,0.615312968,0.208312405,544.4124764,0.963861157,5.931735756,11.93798219,0.0,1.079867017,5.026904437,12.03527849,3.123729429,6721.434184,1.42196113,0.25,38.85899538,-0.335036751,5.48148606
CC1=NC(=CC=C1)NC(C2=CC(=C(C=C2)Cl)Cl)C3=C(C4=C(C=CC(=N4)C)C=C3)O,0.471907281,3.421329431,3.763329737,0.259044422,1.0,1.0,0.0,0.0,34.96985508,40.12693627,4.089969166,3.92360623,4.934473933,0.874285714,0.18211752,-14.49693097,139.4862739,0.743055556,9.299927819,202.8781454,1.047421551,2.73977978,344.9938272,0.085040069,2.213333333,0.0,5.157569565,0.909973797,0.824813055,0.832162259,0.0,11.15756956,0.0,6.222123104,0.870650738,0.201800251,-36.80522427,0.22198601,2.890306154,15.06997801,0.0,1.096939342,4.056931632,12.39747824,2.547392649,6695.341147,1.566273079,0.0,2.283754074,0.226893109,5.22184875
C1CCC(CC1)NC(=O)C2=C(SC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,0.315696649,3.558318911,3.882008446,0.229497267,1.0,0.0,0.0,0.0,34.96985565,46.89760935,4.143466079,3.92605665,4.820281566,0.790204082,0.388654056,13.86708104,147.6477822,0.748334751,9.445585279,173.8081047,1.045278345,2.763775236,376.4771376,0.316631634,2.225555556,0.0,6.371166241,1.286760345,0.827720187,0.928694178,0.0,13.37116624,0.0,5.421586716,0.563124761,0.18271458,-507.2261363,0.0,5.024644748,14.14875493,0.0,1.194869548,0.0,13.72681542,3.45091779,7530.03689,1.545194435,0.0,58.22429146,0.050326504,5.13667714
CC1=CC=C(C=C1)N2C(=CC(=C2C)/C=C/3\C(=O)NC(=S)N(C3=O)C4=CC=CC=C4)C,0.40188807,3.527202943,3.688608055,0.447393905,1.0,1.0,0.0,0.0,31.9720725,41.56107972,4.021149235,3.896594591,4.919980926,1.076870748,0.237213726,-2.907378709,110.0400784,0.570330215,6.104961844,194.049364,1.13292319,2.823128075,358.4382716,0.17314927,2.263888889,0.0,6.258958245,1.583645366,0.992821344,0.829489616,0.0,13.25895824,0.0,5.262430939,0.615517029,0.208312405,90.53743074,0.956099062,5.931977108,11.93798219,0.0,1.057551447,6.408644178,12.03459607,3.103407006,5612.043997,1.37624547,0.25,69.09511246,-0.340444363,5.075720714
O=C1c2ccccc2C(O)(c2ccc(Cl)cc2)N1Cc1ccc(Br)cc1,0.277927375,3.249245914,3.890667551,0.0,0.0,1.0,0.0,0.0,78.91833748,46.92318586,6.879644415,4.028094226,4.899703733,0.627755102,0.311747764,-4.215914399,277.9090553,0.449688209,-0.124006559,193.100401,1.007167592,2.645815032,275.4246399,0.173258741,1.899444444,1.0,6.109461181,0.929876689,0.671614605,0.826759457,1.801128448,13.10946118,0.0,5.743473101,0.852720568,0.20590958,-534.9387074,0.101127473,1.722703056,5.506834813,5.703175686,1.19833499,0.0,12.58932088,3.053564639,11394.27127,1.558040614,0.25,-24.22289938,-0.124006559,5.346787486
CC(=O)N1CCCC(C1)[C@]2(C3=C(C=C(C=C3)Cl)NC2=O)CC4=CC(=CC=C4)Cl,0.324263039,3.335214679,3.749588537,0.310998284,1.0,0.0,1.0,0.0,34.97015703,36.30834319,4.033883996,3.935705803,4.709530201,0.911882086,0.323665403,-19.3175556,132.2779434,0.721407313,6.214297822,156.9481995,1.101328026,2.730648606,465.5843621,0.205365195,1.960555556,1.0,6.538586231,0.924319182,0.669872288,0.883220972,0.0,13.53858623,0.0,3.218521527,0.633393644,0.334041899,707.9849098,0.0,0.238684767,7.580601329,0.0,1.403293542,1.525666247,14.06069353,4.653917606,6613.89717,1.338730912,0.142857143,47.57806368,0.105610705,5.408935393
CCCN1C(=O)c2ccccc2C1(OC1CCC(O)C1)c1ccc(F)cc1,0.246409675,3.354914765,3.646844057,0.0,0.0,1.0,0.0,0.0,18.99840759,33.78320547,4.003990934,3.750629937,4.762173935,0.788752834,0.269790726,47.31210772,88.69089361,0.785749717,-0.0737774,104.5807844,1.018006038,2.603920723,530.9166667,0.245209,1.957222222,1.0,6.20312004,0.633103813,1.140879867,1.006851589,1.402255842,13.61786341,0.0,4.341575186,0.868958333,0.197089757,-1650.678979,0.69114469,2.608567343,6.027599858,1.812173065,0.860535871,1.231234345,13.64816203,3.331859303,4523.235574,1.147708604,0.125,81.35040225,-0.328853012,4.698970004
COC(=O)C(C1=CC=C(C=C1)Cl)N2C(C(=S)NC3=CC(=C(C=C3C2=O)F)F)C4=CC=C(C=C4)Cl,0.808783699,3.412181992,3.908196274,0.339765553,1.0,2.0,0.0,0.0,34.97015821,49.06561634,4.0470779,3.945209813,4.983606622,1.675510204,0.131650947,4.245754765,178.0403855,0.934098639,1.359510764,196.0306755,1.046227662,2.797771704,612.886374,0.076388889,3.473888889,0.0,7.009974626,0.967859541,0.847539861,0.812001719,0.0,14.24270869,0.0,3.83171521,1.099061783,0.191716473,-319.7584143,1.747526539,4.790274504,20.89878851,0.0,1.298028883,2.367968719,14.06821339,3.400675163,8902.019277,1.568664996,0.2,4.52461607,-1.122746694,5.241845378
O=C(O)C[C@H]1O[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O,0.519786155,3.518850351,3.776681886,0.0,0.0,0.0,1.0,0.0,34.96985512,39.5509357,4.006701301,3.950262017,4.668144985,1.089024943,0.272774566,17.94054902,138.5724212,0.76307398,-1.201920397,157.7296646,1.007167592,2.706343457,501.845679,0.171471939,2.19,0.0,6.272490635,0.909493935,0.78761963,1.011398546,2.027684135,13.27249064,0.0,3.522913081,0.967153636,0.125823579,-472.5658176,0.0,3.662356747,12.70469421,4.680643912,1.208990465,0.0,12.5217128,2.75509353,6928.621059,1.367139238,0.814325285,29.07221252,-1.00827354,4.777283529
C1=CC=C2C(=C1)NC(=N2)C(=O)/C=C/C3=CC=C(C=C3)Cl,0.146140401,3.04974914,3.552137506,0.466150085,1.0,0.0,0.0,0.0,34.96938028,34.12819548,3.951273904,3.889639521,4.532599493,0.206666667,0.131708475,0.004553832,136.2730722,0.209254535,4.345101867,210.5729587,0.764607722,2.332697599,132.3662551,0.101805842,1.009444444,1.0,5.082090068,1.816734515,0.98002984,0.975974579,0.0,12.08209007,0.0,6.163934426,0.602380165,0.031810057,-214.5087186,0.0,0.0,4.259727376,0.0,0.536753052,0.0,9.294845815,0.960660809,4224.465239,1.531746511,0.0,12.06111875,-0.113132716,5.168130226
COC1=CC=CC(=C1)/C=C/C(=O)C2=NC3=CC=CC=C3N2,0.096757685,3.047748462,3.481543889,0.472569838,1.0,0.0,0.0,0.0,15.99592527,29.46990365,3.901080901,3.792840725,4.564348191,0.20829932,0.111551665,-8.345306377,96.3155158,0.24744898,3.488679528,191.6781271,0.923985914,2.512201779,171.5,0.101805842,1.049444444,1.0,5.130293918,1.120298569,1.075444543,0.911361571,0.0,12.13029392,0.0,6.085106383,0.623717404,0.031810057,-135.5585999,0.0,0.0,4.546565243,0.0,0.415812197,1.006788504,9.325158386,0.958812829,3371.043053,1.324802087,0.0,51.48829836,-0.158314909,5.32330639
COC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)CC(C2=CC=CC=C2)C3=CC=CC=C3,0.403124213,3.465732486,3.652700772,0.361017574,1.0,0.0,1.0,0.0,15.99794189,48.2966368,3.856116136,3.794569988,4.672828834,0.629387755,0.069101492,-18.061117,88.21950324,0.602430556,2.282799398,165.071974,1.038463105,2.680895508,465.1666667,0.091927808,1.524444444,0.0,5.916333039,1.440489089,1.027034334,1.055021146,0.0,12.91633304,0.0,3.683526012,0.905878055,0.085051727,-23.83476194,0.0,0.0,7.393958954,0.0,0.70924227,1.537384788,11.62197341,1.867519565,4852.072678,1.268982649,0.421716333,33.8208132,-0.507039609,7.723538196
Cc1cc(C=C2C(=O)NC(=S)NC2=O)c(C)n1-c1ccc(Cl)cc1,0.21593128,3.081596469,3.84435463,1.003676734,2.0,2.0,0.0,0.0,34.968854,35.45363794,4.094045578,3.967022362,4.860780927,0.814829932,0.223920457,-4.139465894,153.9943474,0.407986111,0.123278377,183.4310494,1.007167592,2.645815032,238.5144033,0.142723831,1.721666667,0.0,5.094794658,1.266130679,0.616248331,0.790680552,2.001306059,12.09479466,0.0,10.56073899,0.615312968,0.145590193,1137.095556,1.073835767,6.069632002,10.02700338,5.409822097,0.970979677,4.853199,11.08106335,2.385983785,5851.785202,1.346191776,0.25,-0.560952371,-0.328954457,6.142667504
C1=CC=C2C(=C1)C3=C([C@@H](N4C(=NC=N4)N3CC(=O)O)C5=CC=C(C=C5)Br)[C@H](O2)C6=CC=C(C=C6)Br,0.692885488,3.561495044,3.997825947,0.0,0.0,0.0,0.0,0.0,78.9194342,54.05578199,6.879516345,6.879516115,5.117993812,1.580544218,0.287277868,8.83033573,341.3423194,0.879393424,7.929422679,189.7196718,1.045852178,2.860765638,634.2438272,0.138952607,3.203888889,1.0,5.023702398,1.055742634,0.503797448,0.812617,0.0,12.0237024,0.0,4.785522788,1.021302687,0.190140736,-209.4308849,0.0,0.0,19.19413493,0.0,1.48697148,0.0,13.6740142,3.890395919,18091.14293,1.566210252,0.5,-20.77652831,-0.93264909,6.318758763
