Smiles,Molecule_ID,pIC50
CC(=O)NC(CCCCN)C(=O)NCCCCCC(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@]1(C)CCCCCC/C=C/CCC[C@@](C)(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCC(=O)O)NC1=O)[C@@H](C)O,168291825,8.552841969
COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cn2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,86767037,8.550830268
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N3CCCC[C@H]3c3ccccc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819347,8.550521601
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCCC[C@@H]3c3ccccc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,90325661,8.549904924
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCCCC3c3cccc(F)c3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,90318735,8.54622314
COc1ncc(-c2nc3c(n2C(C)C)[C@@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn4cnnc24)C3=O)c(OC)n1,139500078,8.543633967
COC[C@H](Nc1nc2nc(-c3noc(=O)[nH]3)nc(-c3cccc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)c1ccccc1,134819509,8.541513236
COC(=O)CN(C)[C@H]1CC[C@H](CN(C)c2ccc(N3C(=O)Cc4cc(OC)c(OC(C)C)cc4[C@@H]3c3ccc(Cl)cc3)cc2)CC1,58437707,8.537602002
CC(=O)N1CCN(C(=O)Cn2nc3c(c2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)CC1,71585883,8.537602002
COc1ccccc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)cc(NC(C)=O)c1)C2=O,89601396,8.537602002
Cn1cc(C(C)(O)c2cc(F)c3c(c2)C(=O)N(Cc2ccc(Cl)cn2)[C@@]3(OCC2(C#N)CC2)c2ccc(Cl)cc2)cn1,135282589,8.537602002
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)c2ccc(Cl)cc2)C2CC2)C1=O,67998893,8.537602002
Cc1ccccc1S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,67999572,8.537602002
CCC(O)(CN(C)C)c1cc(F)c2c(c1)C(=O)N(Cc1ncc(Cl)cn1)[C@@]2(O[C@H]1CCOC1)c1ccc(Cl)cc1,135282169,8.537602002
CS(=O)(=O)c1cc(Cl)cc(-c2nc(-c3noc(=O)[nH]3)nc3nc(N4CCOC[C@H]4c4ccccc4)n(C[C@H]4CC[C@H](C)CC4)c23)c1,134819522,8.537152964
Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2C[C@H]2CC[C@H](C)CC2)c1,90325721,8.535659515
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(C(C)(F)c3ccccc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819669,8.530325227
[C-]#[N+]c1ccc(C2c3c(nc(-c4cnc(N)nc4OC)n3C(C)C)C(=O)N2c2cc(Cl)c(=O)n(C)c2)cc1,86766881,8.530177984
Cc1cccc(-c2nc(-c3noc(=O)[nH]3)cc3nc(N4CCOC[C@H]4c4ccccc4)n(C[C@H]4CC[C@H](C)CC4)c23)c1,90684025,8.522878745
C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c32)CC1,90684026,8.522878745
CCC1COCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684039,8.522878745
COC(C)C1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684046,8.522878745
CC(C)(C)C1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684049,8.522878745
C[C@H]1CC[C@H](Cn2c(N3CCC[C@H]3CF)nc3cc(C(=O)O)nc(-c4cncc(Cl)c4)c32)CC1,90236269,8.522878745
COC[C@@H]1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684064,8.522878745
C[C@H]1CC[C@H](Cn2c(N3CCCC34CCOCC4)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,90684068,8.522878745
COC1CC[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C1,90684079,8.522878745
CCn1nccc1C1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684091,8.522878745
COC[C@@H]1C[C@@H](OC)CN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684112,8.522878745
C[C@H]1CC[C@H](Cn2c(N3CCOC4COCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,90684128,8.522878745
CC1CN(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)C2CCCCC2O1,90684132,8.522878745
CC([C@H]1CC[C@H](C)CC1)n1c(N2C[C@H](O)C[C@H]2C)nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c21,90684148,8.522878745
C[C@@H]1CN(S(C)(=O)=O)C[C@@H](C)N1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684152,8.522878745
CCNC(=O)N1C[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,90684154,8.522878745
CCC(=O)N1C[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,90684155,8.522878745
CCCC(=O)N1C[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,90684157,8.522878745
CC(C)OC(=O)N1C[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,90684159,8.522878745
CC(C)NC(=O)N1C[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,90684161,8.522878745
CC(C)C(=O)N1C[C@@H](C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@H](C)C1,90684164,8.522878745
C[C@H]1CC[C@H](Cn2c(N3CCN(C(=O)C(F)F)[C@@H]4CCC[C@H]43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,90684167,8.522878745
CCCOC(CC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684182,8.522878745
CCOC(c1ccn(C)n1)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90684195,8.522878745
C[C@H]1CC[C@H](Cn2c(C(OCC(F)(F)F)c3ccccn3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,90684196,8.522878745
CCON(COC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C(C)[C@H]1CC[C@H](C)CC1,90684231,8.522878745
CCOC(c1nc2cc(-c3n[nH]c(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)C1CCCC1,91819716,8.522878745
CCOC(COC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C(C)[C@H]1CC[C@H](C)CC1,90684230,8.522878745
Cc1cc(Cl)ccc1C1c2c(nn(CC(=O)N3CCN(C)C(=O)C3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,71585978,8.522878745
Cc1cc(Cl)ccc1C1c2c(nn(C3CCN(C)CC3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,89601136,8.522878745
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ccc(C(=O)O)cc2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,90655395,8.522878745
CC[C@@H](CS(=O)(=O)CC)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,89478524,8.522878745
O=C(O)c1nc(-c2ccccc2)n(-c2cccc(Cl)c2F)c1-c1ccc(F)c(Cl)c1,67954174,8.522878745
Fc1ccc(-c2c(-c3nnn[nH]3)nc(C3CCCCC3)n2-c2cccc(Cl)c2F)cc1Cl,67032499,8.522878745
CCOC(=O)[C@H](CC)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,121336883,8.522878745
CCC(CC)N1C(=O)[C@@](C)(CC(=O)O)CC(c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,117656738,8.522878745
CC[C@@H](CN1CCOC(C)(C)C1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,68001189,8.522878745
CC[C@@H](CC(C)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,117877008,8.522878745
CC[C@@H](C(C)NS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)C1c1ccc(Cl)cc1,70643912,8.522878745
CC[C@@H](CNS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,58573476,8.522878745
CC[C@@H](CNS(=O)(=O)c1ccc(Cl)cc1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,67998804,8.522878745
CC[C@@H](CNS(=O)(=O)c1ccccc1Cl)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,67999405,8.522878745
CC[C@@H](CCS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,58573226,8.522878745
CC[C@@H](CN1CCOCC1(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,58573874,8.522878745
CC[C@@H](CN(C)C1COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,58573286,8.522878745
CC[C@H](c1cccc(C(C)(C)O)n1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,58573542,8.522878745
CCC(CC)N1C(=O)[C@@](C)(Cc2nnn[nH]2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,124221551,8.522878745
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@@H](c2ccccn2)C2CC2)C1=O,58573256,8.522878745
C[C@H]1CC[C@H](Cn2c(C(F)c3ccccc3F)cc3nc(C(=O)O)nc(-c4cncc(Cl)c4)c32)CC1,76684588,8.522878745
CCOc1cccc(CN2[C@H]3CN(c4ccc(C(N)=O)cc4)C(=O)[C@H]3[C@H](c3cccc(Cl)c3F)[C@]23C(=O)Nc2cc(Cl)ccc23)c1,118636566,8.522878745
C[C@](O)(CO)c1cc(F)c2c(c1)C(=O)N(Cc1ccc(Cl)cc1S(C)(=O)=O)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1,154732978,8.522878745
COCCN1[C@H]2Cc3c4ccc(C(=O)O)cc4nn3[C@H]2[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,129264137,8.522878745
Cc1cc2c3n(nc2cc1C(=O)O)[C@@H]1[C@H](C3)N(CC2CC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,129264139,8.522878745
O=C(O)c1ccc2c3n(nc2c1)[C@@H]1[C@H](C3)N(CC2CC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1ccnc(Cl)c1F,129264145,8.522878745
CC(C)CN1[C@H]2CCn3c(nc4cc(C(=O)O)ccc43)[C@H]2[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,129028794,8.522878745
COCc1cccc(CN2[C@H]3CCn4c(nc5cc(C(=O)O)ccc54)[C@H]3[C@H](c3cccc(Cl)c3F)[C@]23C(=O)Nc2cc(Cl)ccc23)c1,129029126,8.522878745
O=C(O)c1cc2nc3n(c2cc1OC(F)(F)F)CC[C@H]1[C@@H]3[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)N1CC1CC1,129028672,8.522878745
O=C(O)c1cc2nc3n(c2cc1C(F)(F)F)CC[C@H]1[C@@H]3[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)N1CC1CC1,129028615,8.522878745
Cc1cc2c(cc1C(=O)O)nc1n2C[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,129028800,8.522878745
O=C(O)c1ccc2c(nc3n2C[C@H]2[C@@H]3[C@H](c3cccc(Cl)c3F)[C@]3(C(=O)Nc4cc(Cl)ccc43)N2CC2CC2)c1C(F)(F)F,129029031,8.522878745
O=C(O)c1ccc2c(c1)nc1n2C[C@H]2[C@@H]1[C@H](c1cc(Cl)cs1)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,129028661,8.522878745
Cc1cc(C(=O)O)cc2c1nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,129264206,8.522878745
CNC(=O)c1ccc2c(c1)nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,129028781,8.522878745
O=C(NC(CO)CO)c1ccc2c(c1)nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,129271139,8.522878745
CC(C)CN1[C@H]2CCn3c(nc4cc(C(N)=O)ccc43)[C@H]2[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,129028675,8.522878745
CNC(=O)c1cc2nc3n(c2cc1OC)CC[C@H]1[C@@H]3[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)N1CC1CC1,129028334,8.522878745
NC(=O)c1ccc2c(c1)nc1n2C[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,129029048,8.522878745
CNC(=O)c1ccc2c(c1)nc1n2C[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,129029049,8.522878745
CCOc1cccc(CN2[C@H]3Cn4c(nc5cc(C(=O)NO)ccc54)[C@H]3[C@H](c3cccc(Cl)c3F)[C@]23C(=O)Nc2cc(Cl)ccc23)c1,129271354,8.522878745
COC(=O)c1ccc2c(c1)nc1n2CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1F)[C@]1(C(=O)Nc3cc(Cl)ccc31)N2CC1CC1,129028566,8.522878745
CCOc1cccc(CN2[C@H]3COc4c5ccc(C(=O)O)cc5nn4[C@H]3[C@H](c3cccc(Cl)c3F)[C@]23C(=O)Nc2cc(Cl)ccc23)c1,130376471,8.522878745
C[C@@H]1OC(=O)N(c2nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)[C@@H]1c1ccccc1,134819458,8.521866572
Cc1noc(C2CCCN2c2nc3nc(-c4n[nH]c(=O)o4)nc(-c4cncc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)n1,90319470,8.517698233
Cc1nc(C2(c3nc4nc(-c5noc(=O)[nH]5)nc(N[C@H](C)C5CCC5)c4n3C[C@H]3CC[C@H](C)CC3)CC2)c(C)s1,134819665,8.517126416
C[C@H]1CC[C@H](Cn2c(SC3CCCC3)nc3nc(-c4n[nH]c(=O)o4)nc(-c4cncc(Cl)c4)c32)CC1,90318240,8.515985037
CC(Nc1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1)c1cccnc1,90318449,8.515130967
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3CCCC[C@H]3c3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90318705,8.513569521
CC(C)C[C@@H]1CCCCN1c1nc2nc(-c3noc(=O)[nH]3)nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1,134819392,8.513427849
COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2ccc4ncsc4c2)C3=O)c(OC)n1,139500197,8.512861625
C[C@@H](Nc1nc(C(=O)O)nc2nc(NCc3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,90325233,8.512861625
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N3CC4CC4C3C(F)(F)F)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819436,8.510322708
CC(=O)N1CCC(O)(Cn2nc3c(c2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)CC1,71585982,8.508638306
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)NS(=O)(=O)C(F)(F)F)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,90655376,8.508638306
CC[C@@](O)(c1cc(F)c2c(c1)C(=O)N(Cc1ncc(Cl)cn1)[C@@]2(OCCO)c1ccc(Cl)cc1)C1(F)CCOCC1,137497958,8.508638306
O=C1c2cc(C(O)C3CCS(=O)(=O)CC3)cc(F)c2[C@](OCC2(O)CC2)(c2ccc(Cl)cc2)N1Cc1ncc(Cl)cn1,137497957,8.508638306
CCC(O)(CN1CCN(C)CC1)c1cc(F)c2c(c1)C(=O)N(Cc1ncc(Cl)cn1)[C@@]2(OCCO)c1ccc(Cl)cc1,135282348,8.508638306
CC(C)(O)c1cc(F)c2c(c1)C(=O)N(Cc1ncc(C#N)cn1)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1,163407656,8.508638306
CCC(O)(CN1CCNCC1)c1cc(F)c2c(c1)C(=O)N(Cc1ncc(Cl)cn1)[C@@]2(OCCO)c1ccc(Cl)cc1,135282086,8.508638306
C[C@H]1CC[C@H](Cn2c(Sc3ccccc3)nc3nc(-c4n[nH]c(=O)o4)nc(-c4cncc(Cl)c4)c32)CC1,90320024,8.503347061
CC([C@H]1CC[C@H](C)CC1)n1c(N2CCOC[C@H]2C)nc2nc(-c3noc(=O)[nH]3)nc(-c3cccc(Cl)c3)c21,134819578,8.502793819
CC[C@H](Nc1nc2nc(-c3noc(=O)[nH]3)nc(-c3cccc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)c1cccc(F)c1,134819497,8.500587874
COc1ccccc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1C)N(c1cccc(Cl)c1F)C2=O,89601440,8.494850022
Cc1cc(Cl)ccc1C1c2c(nn(-c3ccc(C#N)cc3C)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,89601188,8.494850022
CC(=O)N1CCC(C(C)(O)c2cc(F)c3c(c2)C(=O)N(Cc2ncc(Cl)cn2)[C@@]3(OCCO)c2ccc(Cl)cc2)CC1,135283065,8.494850022
C[C@@H](c1ccc(Cl)cn1)N1C(=O)c2cc(C(C)(C)O)cc(F)c2[C@]1(OCC1(C(N)=O)CC1)c1ccc(Cl)cc1,135282628,8.494850022
COc1ccc(CN2C(=O)c3cc(C(C)(O)c4cnn(C)c4)cc(F)c3[C@]2(OCC2(C(N)=O)CC2)c2ccc(Cl)cc2)cn1,135282578,8.494850022
CO[C@]1(c2ccc(Cl)cc2)c2ccc(C(C)(O)CN3CCN(C)CC3)cc2C(=O)N1Cc1ccc(Cl)cn1,135282565,8.494850022
C[C@H](Nc1nc2nc(-c3noc(=O)[nH]3)nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1)c1cccc(F)c1,134819410,8.492548939
COc1ccccc1C(C)(F)c1nc2nc(-c3n[nH]c(=O)o3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,90319219,8.492144128
COc1cn(C)c(=O)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1c(F)c(C3CC3)nn1C)C2=O,86767062,8.491604967
COCC(c1ccccc1)c1nc2nc(-c3noc(=O)[nH]3)nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1,134819612,8.488785299
C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccncc3)nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c32)CC1,134819514,8.482672118
COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCOCC4)CC3)cc1)C(=O)C2,58438307,8.48148606
COc1ccccc1-n1nc2c(c1C(C)C)C(c1ccc(F)c(F)c1)N(c1cccc(Cl)c1F)C2=O,71586654,8.48148606
CC(C)C1CCCCN1c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1,90325267,8.480303233
CCC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,77847371,8.478338985
COC(C)(c1ccccn1)c1nc2nc(-c3nc(=O)o[nH]3)nc(-c3cccc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,134819697,8.476643793
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(C3CCOCC3c3ccccc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819604,8.475214551
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(C(F)(F)c3ccccc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819670,8.473273133
Cc1nc(C(C)Nc2nc3nc(-c4noc(=O)[nH]4)nc(N[C@H](C)C4CCC4)c3n2C[C@H]2CC[C@H](C)CC2)cs1,134819394,8.470056598
C[C@H]1CC[C@H](Cn2c(C3(c4ccccc4)CCC3)nc3nc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,134819591,8.469800302
COc1cc(C(=O)OC(C)OC(=O)O[C@@H]2[C@@H](O)[C@@H](O)O[C@@H]2[C@H](O)CO)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,71722586,8.468521083
Cc1cc(Cl)ccc1C1c2c(nn(Cc3ccccc3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,71586370,8.468521083
COc1ccccc1-n1nc2c(c1C(C)C)C(CC(O)CN1CCCC1)(c1ccc(Cl)cc1)N(c1ccc(F)c(Cl)c1)C2=O,89601663,8.468521083
CC(C)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@]1(C)c1ccc(Cl)cc1,58573825,8.468521083
Cn1cc(C(O)(CF)c2ccc3c(c2)C(=O)N(Cc2ccc(C#N)cn2)[C@@]3(O[C@H]2CCOC2)c2ccc(Cl)cc2)cn1,137513400,8.468521083
CCC1CCCCN1c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1C[C@H]1CC[C@H](C)CC1,90325063,8.465085896
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(N3CCOCC3c3ccc(Cl)cc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819403,8.46470588
CNC(=O)N1CCC(N2C(=O)c3nc(-c4cnc(OC)nc4OC)n(C(C)C)c3C2c2ccc(Cl)cc2)CC1,86766935,8.463441557
C[C@@H](Nc1nc(C(=O)O)nc2nc(C(C)(C)c3ccccc3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,90317908,8.462055041
CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2C[C@H]2CC[C@H](C(F)(F)F)CC2)c1,90317716,8.460672936
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)CC3CCNCC3)cc1)C2c1ccc(Cl)cc1,67390247,8.455931956
CO[C@]1(c2ccc(Cl)cc2)c2c(F)cc(C(C)(O)C3CN(C(C)=O)C3)cc2C(=O)N1Cc1ccc(Cl)cn1,135282612,8.455931956
CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](CCN2CCOCC2)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,58573375,8.455931956
Cn1cnc(C(C)(O)c2cc(F)c3c(c2)C(=O)N(Cc2ncc(C#N)cn2)[C@@]3(OCC2(F)COC2)c2ccc(Cl)cc2)c1,135282979,8.455931956
CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)c(F)c2)c1,77846628,8.453333975
C[C@@H](Nc1nc(C(=O)O)nc2nc(N3C4CCCC3CC4)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,90325126,8.447331784
C[C@@H](Nc1nc(-c2noc(=O)[nH]2)nc2nc(C3(c4ccccc4F)CC3)n(C[C@H]3CC[C@H](C)CC3)c12)C1CCC1,134819616,8.446966984
COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,78147001,8.446116973
